NU_INSCRICAO,NU_NOTA_MT
d4ea760a67ed0ba257c76fd9a197708642e8bc62,464.06082916259766
9f56aea741a82168d02d038c0575cc392237000f,21.930618286132812
53e74317befbb39e2f5c738c306fc6d34aaa192c,485.5038375854492
2c9618dd62fda981e539fca57ee3be6b6de870ae,424.6439971923828
8500865acd482736233a43a6b616705bec5928dc,461.9738998413086
ff1e071446d5f6c03e9cf20cfe0476a4db8627ac,415.55982971191406
fe1d5e20196d946c045d658dbd81de762c858bba,592.5030670166016
0fed213d36822ff189430e3b844e420b84783559,37.568817138671875
6b1071436aa5429f5ca0f6603454282e572d5ec2,453.83560943603516
701b94e2722c3bccbd419973779c74cd901cbb49,546.8085021972656
e1e0f0d959f4966498b7cd1b8aabab29bd90c7f7,406.9974822998047
40272b7b6944953d19441f3d11db1ca6259036c7,495.4549102783203
3aa252c007ed0bbafa2ace65310083a6d48e6ebe,494.81986236572266
ae5b05ce0d8d567328db7bf3b32947fecef73870,-13.409584045410156
2da6c6fcffd9bd22e13a8717b62ad8b7eb4381e1,396.8237762451172
189c4106bf1678e12e9891b3688337a22f2f611d,-16.10283660888672
ad1a5a001fb410e949c882c3cefcaf88311f6fa8,38.27044677734375
57aad26f657f508f28e7a4c7d8917a985a54b44f,435.5798034667969
61df053a75707ec0fd8e8cbe49f5bb79e7d20328,521.1220932006836
204da37333efada9bd5864510185eb8c4d41fe48,45.973228454589844
69ad43874be3091574f051ca334483f5953a7e37,8.608535766601562
f212e61eadee0388447fd7aa71a63b5b231ec46a,414.89715576171875
08bda823dfcbcbe45c46e6666268434b54a875c7,35.20848083496094
a1e1b1477bc37f3aaf4359bdef31cab9f8d4fffa,47.71961975097656
e50870ccda7ec32760ee23f08e9c9dbf0288f47d,542.701301574707
067c07859139fba60b96329bbba80fed79ed9535,514.4554214477539
7355cdb97afc51c0d4fb1895d407adc1a826130b,404.53621673583984
3c69a9f903494bc62eab1f114782bf8eb8380e95,482.6058654785156
2189f7079585e9c5036b0cc92a1c7dc065aae1a8,-2.2197723388671875
74aaf71b443f1ced65fd4c071acc0b5fe9079b97,441.22923278808594
f6b570f463b91beb332e1e5be09838dea7214790,437.75992584228516
cfa20d03b8d493eb00a3e91d3dd0f93573e625f7,531.7951278686523
23f42cbb61a06a505bc0fb98585945008f83f1cf,441.1103744506836
1b148ac62bb092fc8e1b5340ac12924dba7d3715,473.1336135864258
a714da15af9873f1ef20fae52901a9ac1d8ade35,464.80509185791016
1db7ee0e01a793bac520aa333f51e963caa92d4e,-4.00250244140625
6c45e7e2a9578ff4887d8bc05ca5ab4faed336ed,519.827995300293
0002c409e1ee2353dbff680d9a7e77a5f0b50a94,460.20572662353516
46eefba83d46b5adb275c69224fe09fb630d5358,532.4619750976562
f571bde7cea96e93003f7883f1b9850f96fe9c6a,526.6460266113281
e248d194082a8831734a6e3a34a58f6aaf5039d9,437.91382598876953
e386f7846ab26c3732b27921dafef4c7d9e5f7a5,-17.941177368164062
3490b0c6fb958daf5fb36d327ba17d34ed8abd90,478.05335998535156
eb43926f5b09278e6bf0d34a2440bc8670244656,424.48814392089844
893adc250ec2d94bf7fee352c7c17cb765d333b6,473.5107192993164
25ce5386c14ad7d2b09b2b8ea40f60a5bd83570d,459.10657501220703
21e7c065af2be78876ed12d2efa20420080f6275,451.7956008911133
4a8387ab4e484323ab4c1685f2cb2385b2a42ee4,465.045654296875
972908d6e89a97159ccb1dd1d4892cb970cae6a2,462.7116241455078
685b9a65ae48916267ab7503f8f55a3a466abd77,613.5541229248047
8064c6c452997eb96ae79e2d5d3c348581e78b14,625.5768585205078
8605485ed65313a27e96f467456f1a53f1107500,499.8033981323242
768fc57d371dec37913eb51f11818650d83b7e63,472.5082778930664
9ddd5a166c6c32e390e4f439437e444546df1187,-10.455253601074219
8c8cd6bda53fdd340de2c63fb5d4efc54a7922de,463.9132843017578
f6554ffa8707a96d87ac0a3dc3380505dbe25dea,510.8294906616211
be93a3a5cc2fb1ddb9d47ad74f85331b75348778,448.4069137573242
689b58e47a677df619a3ff52d548b7248d7659ae,-7.775581359863281
0a80c4d2e908eaa854b6c500ea28ae09e491a823,-13.810813903808594
b0d03f4d46aa50849796dd95473755112c1fe26b,429.97631072998047
02f3fc0644c3a974b1ec0dcf6687f78d5a000d58,456.0792770385742
fd4666997792a70aa3116ea109dd8b756f5b2135,-12.864410400390625
a54ddb5376fdacf5cd1f0d1add5ded62330342b6,478.2498321533203
28f15b94a9475a6ee13da565eca0c6afd162c4b8,453.91505432128906
1bceec9f2b9439b2ba4733e3527da7d5063df496,419.2250061035156
2dfad9a8c00252be6dee24e3377e0ae4e57f2d06,-9.241905212402344
9b48a44fbc521e33f99bcecdcc96ffc598e6e632,415.85643768310547
9f857ceeebe43dddaaf84f944c3c94a664ff2bda,527.5624465942383
630b1e2b3adcf90f1c930cad9e871b174cf12c1a,-16.54888153076172
fc0624bcc7e605b2d20a3a16857675498491654e,497.8840026855469
5f0ab4a373e3558a29da52aff2b1d4cf7fde4404,21.719444274902344
6860ba98c2c65893de299e4755087d5d6b6a6033,442.4118957519531
70130a38cbf5e620b6ab5122bd69566791902b7e,-7.4223175048828125
930383c9037251c38e40ad9843534cd98c91a0e7,5.1424713134765625
4f2370175e8559143c43b30788b65260884ea2f9,470.1180725097656
b82ad5b2113a68659252db9051093cc05087a38b,-5.1166839599609375
837c933e6e8b380e440024abe3eb4ce9a7ad6315,466.56224822998047
478cf2c66a99d0106080fd93fff65c9a56b04453,-19.621490478515625
2211d854bb3e5dc2d5fc07f73066e41d3a5693dc,495.3665466308594
1ebb9d6032291ece52576d2d08192d9b2b99f454,620.7075119018555
d958d954eecd475a0531335ec908bdaba301921e,479.3240509033203
14bd9da1a22b6ce55c9ffbc04f9f6bc40333d4d1,430.7381057739258
ec522885b9a426515641c1c67a5528e18f14bf5a,-3.846771240234375
69c2149031d76ac0451f02e2c9d0de205806a07a,-15.224517822265625
3834a3cc23a38eccc9189e8bee7ee358b75fd635,427.74889373779297
d5b79ab72ba5a5aa8bf3d9fe16bae73e39b9dde5,451.96173095703125
ef49c026fc5471e8c1b56e3fb2419b946a33c76d,502.82550048828125
9374367408d6d3a00bd23fafb447f0fe9800b278,538.3194885253906
f2cbaa558fdbbf3d649ae65ef94a9d04b37fa58a,-18.943450927734375
c8cf85985775108a962f206bbc07f9b96edf577d,434.8870315551758
fd2be6be460aeba8ad01303ec1c734b3ce6f9e68,8.708824157714844
22c4abf2162ac430458742f60e265835362dc7d3,-4.009529113769531
e4220a05813204f233d232a847cf24d60fc460c0,542.9585113525391
bc94527b84d81f7092c3694e357b02eccad91f1d,-11.124549865722656
66a58d3b1020e10bb366884a26853f1d267bf42a,435.95782470703125
83b2bbe9efb5a5e8eab5c46d2c673f543fc8d39b,456.45430755615234
d084e1c3d7146dbef3c6481a96359948bf91d7db,431.46370697021484
9888d8f325173fc4f4bac14903ac7b770478e1a4,-17.822006225585938
da3e65bf356c83ae8b3d572a791a96b8dfdaae63,528.1314239501953
261b29785844821814715b52511dbe7bc6905168,510.7324447631836
cf9a14508e8ca7b8b1d655e3d9dac3c7f6cddc94,-5.5353851318359375
f2ef13cfcdc3cef6ed5b3bf69ea1410b865d1fc1,452.2461471557617
8883c8649e0df6462c6f4a06ea6e9595149bf6ac,467.1062316894531
cc1e3f6d30dfaf8b21834c0ecfe0b773b4092cf4,502.8605041503906
2aee59a8709e9bbf7de39903fe1172fd948e44c1,518.6361999511719
cf71722a9c4e583c4931ebc390cfe917e63e80c1,498.3490676879883
77b20dfbf4075cf839105980792b7298380acabb,-12.335159301757812
ec3d4ba8f80c75414b4e87994cf0058ae2b1fce3,3.3085784912109375
39905ee60f2cfbd2c06e6af96595c470ccf74d3e,425.7668151855469
0c7978c01fb8fcf7c0d48935c0d66410d8ee2c2f,-5.3131256103515625
0e326387495f24745d2bc6110ac18f3580e56290,536.512321472168
f94f945618e9047bdde48cc06cc7a6e0af719a37,421.7683639526367
0dcb5c89c0eb43936e7f1366f1dc76fec085d040,489.9373550415039
3d4c1727853053cb5eb4d407b22396e314509d86,-8.827064514160156
580063acdd223dad07639900466c199c7ec6de6f,474.6901168823242
265f10f7456631dec2915feb97ca6b706d8afb34,424.2130432128906
f28551fb5c2f0ba556ba947fc5aeb5d946d7e003,612.1474685668945
5085085c3fb8ffdb2c6c30fb66fa17f56f0d95d4,-22.09344482421875
c60905dd75c5c4ea022000a0d832d19e7b1de7d9,513.0765151977539
6d599c950879cc9667cc49f0bc52ba4868387962,-16.561965942382812
7ff56884aabc69f1d8b14577a6407ac705d35620,401.51375579833984
68199e9559d14e9d3619b1d9d5c2ec12aaba571d,462.8218231201172
f77f4a3f4a4174bd6d5f0127b09b3a9436afbc99,-11.327156066894531
421ae8bdf8fcfbd12912424dc6b99843ff81f50e,-21.5963134765625
3388ba2455af7dba1afc8be01e9ef9aa3cd5b992,462.6476287841797
424bdb568028c00e963fc710f7a31107978feb84,411.37513732910156
9fc249e4d6dece656c8796d34208d45dc535c3a7,561.0762176513672
827c808e5a3d17b81cd7cb9434f92b276416a39e,477.45264434814453
3b14b7a79a33800100b57153088a4658c2979c57,467.22891998291016
5916e2530308e5ce4602179367a5372a5f5135e2,478.79427337646484
a5880689fa0d7e2b80596a17c3f6a9e85439d398,519.5576553344727
c8cf5c4159c454809b801ea438db3974e8242c7b,503.1278076171875
77bc9ff2fdd54be8bebaa4eae19fed3c6c6b3955,649.2589874267578
19b8b06263c22bc148bd3e79ced71751b0462f67,-14.292877197265625
68043cf6df7116c4fbe9e8c461155a79d1149997,489.5096664428711
ffbf2b9497516c22da904a5736fef527ba8b868f,434.165283203125
5001def5a54c7352a7f5efe6ca553cddeca44e73,495.46971130371094
3c0db6da5f1639ebd267f63eaf86ac8569a8527f,579.958122253418
c69d18e6e6b386e2e1592648d9e2366de5f64c06,-16.060165405273438
c57a918711e5f9909c06865804a1cc13ccb38936,449.7210235595703
d43c8bc37d22f63102d62317b61cbcdb1331054c,598.1326293945312
373440621611720645f51dbbada979c89bb14cd9,493.27440643310547
6cb9ea06bba586157fee26eb9d3642894fd55b43,450.03375244140625
b6ec42121f5e7659aa01f3ebe1d18e02b74b3a7a,-14.582847595214844
84db81d48417a1f9bef9a5b72a0eb395b5a9846e,492.01538848876953
36f872f6120d768d0659a8dc67903c0ebf85f7e1,410.9632110595703
6eac66cd9ec970d8887a7df2ed69c132b8049521,8.875892639160156
194268c39d944ac4b3930c2c0bd8342c15773ad0,-10.728691101074219
32ecd1831c2972d2e350967d4c96614030d9c2e6,478.9091339111328
d6ee1053b27c4c184f9f5dc8c804c99f204a32dc,-3.9248275756835938
9f9fc9c670143177022b7ea79292186768fb3849,436.3158721923828
fe8333dd7a48c2c6da19394b93e6413b2d969588,694.053352355957
993bbc66f81ddc13f9b4c47931ab71f5c472f0d6,511.11236572265625
e7155d360d9614f96d8f28af8cebee412228e753,521.8789596557617
8bc5a02113c1d872fd3d7c745df40e622400e51a,632.6734771728516
2900ff93d1f83e953e0b7abdfa3fb081366c967c,-7.542671203613281
e3674c21fa2357713f79e3e228580d7a772c62ca,548.0654602050781
7c8d53c9ecdb67403aa3a048a3d91f076934b160,-9.415618896484375
406d38e4421757935a3e7898f767a98c306e4015,-7.087394714355469
9aa4a411cd914b73b9d2843d50f7796dad1c0969,445.79798126220703
061ec45bddd19204b4ed9e1cc794b116aaffcd97,529.5055236816406
a90881337238e2cea4c2ce693aa1b6bb8dc3e23d,468.7671890258789
0cae68bb07813f6be4f476c21d699c697cb479d9,4.832763671875
1ab6ff506119fe0fb2b17147c7019e7419a4be14,401.1609573364258
83400bcebb04d1605ad7d37568b1bf4bde04b494,437.7248840332031
54899865c8bed8eb4d54c8d4c8ae09a30864290c,659.1182022094727
63e7e834e16f11029f62736780b3a101cac5e5f8,610.3926086425781
dc7a06efb8feb5e397b1d57d5478e2965322e80e,491.20716094970703
625786c698ec763a4dbba2978876dacf605d42c8,-4.192024230957031
8ba8d9f7e4d980b58556226d906e2236659cda4f,385.4796676635742
db1b380fa7e57e26a6aaf292a1ce10cd88be4d5c,-11.158164978027344
ef52f1830fe4acb0d7ce223353a239b3fac81925,437.06299591064453
873ca0475258c0454ff969ff7f8b779c30729f48,472.80765533447266
43d7bd465f67853f09b8ea211afa8cba29d6452a,408.5853500366211
0495f3de4b62dd3864b46d99dd94d2cac5ee30e5,450.36253356933594
691a5440a2e6406b5444e5322ca44e06ccb3ddf6,528.2154083251953
49a9e7f2baa21147daed25a03be27ef0d785cdaf,435.2497329711914
f9f2a8ef22a9ca0df9043d97f8091821346f7efa,591.1279678344727
2c2e3ea8b9a1097ce7a9330a386a2b32b4693317,540.2014541625977
97854c6bc17f30f476dc404dc3e74bda38afb8ba,7.3016357421875
c57e5c73a18d895c0d10f18f4ca74d5073c16698,512.5103225708008
2ed840bcb61092680e034399b5b638d6492e146e,-10.170967102050781
20eaf4dfc827e8fa9f3fc7d7c7b7ba1c66e4fba7,440.6012878417969
1a4a30ccca625947b0d2a60f25702e8066320f5c,-19.34587860107422
291eda98ff5f826d1adeec3ce1efc385ece76e7c,440.7623977661133
a976f1e8f9ba929071999ca384edb2f2bd0e0026,498.9841842651367
fe944ad10aedde4f5e27c0db435fd4bd65a12dc3,-19.459823608398438
601eb56c4870e7f3ce567bef879997434fab6978,435.6852722167969
195b20dc6c758d0fb1709ceeb16fff1be40ba63c,459.26332092285156
8d2007f35400585b1a23535658a56e3f56deae16,564.9731292724609
504fb778c3000f0f74c49d28a157ef535df7b26e,500.8880920410156
41486a1936312d298dd64860a5d146bbe6e1f6ad,464.8201599121094
9b451f12c10f88c290d1c4f6e84bf4d12094e8d1,-12.786430358886719
eaf79174460e09e7653d588de06f97e1bbd42138,481.1344299316406
cd62a1fa1eb574a4ec4ec390d3510e65db72e1ad,420.2741165161133
2181b6cd1a507e4be28b56bc22a49fc0c508891f,483.06504821777344
5cf539ec5fbefdd7e36c73555623aef55261b30a,616.4501953125
cfcaab878786f9216a4d8433f2a46bad9276aee4,487.86875915527344
1b24de7ad1184ad4a97f373e876b96eea61c6b17,516.3197174072266
c261830482fb017b2cca67da0781f4b8b8d83187,-8.514305114746094
62add403579d50fbee420593bd16447b10679b89,548.7394180297852
d8e056958f364d9b9abc8cd7d7e464341655e324,-18.6591796875
e00b16108ae0577000f16ced5a92205b35879b17,427.03565216064453
578b34d9c52218727f025eeeb7e9ece099e7962e,-2.8402633666992188
91011d06f4c11199a3ae872aacadadd7d5d75f1c,3.11602783203125
139838127162e6aa92bebbc5651e0472286a0619,4.0341339111328125
3c4914af467ac58e125a45a078ab6cd43e13b655,452.2387466430664
2a325c32daf5b142cb0312bd9bc7b97ab6dc2fd8,472.6600646972656
df7d7db821755b6e9a024a3cebe06b8155d9c708,436.79856872558594
8134453bc66345ba09033fc2118df694fa6a5299,491.757568359375
6e3fa5e6dd0bf71c8fb50f78c463e3b69ac0a00b,418.1839294433594
b04d55df23021bca201b74ffe2e63ea7f2449877,454.989013671875
3f318550fb1494cc6160d1e031ae29ac2fc065aa,499.29126739501953
ef77de8ef635260390a3261262869ca5c6135f59,-10.565101623535156
2dd2c7b4d6c1a00daa2ec9d46085f48d3597d8e2,20.786911010742188
c7cc0461b2c741ae81ee815a975dc6b9e514875c,491.1421432495117
73274817307e9baf478abdd2e6e73bab0ab26ecc,5.875648498535156
af6c4e9ec5b12de767977306416bd0d9447d310d,396.06253814697266
7b309e8114f95274ac95aad6697df953fce1d861,478.5389709472656
354a476d6cc00db02bbe4bacbebe0298c14b9926,-10.973518371582031
1129f19bd9bdda52f995bbbc88ac1d7b2c7b10d4,426.6478576660156
adcb305091a3f8b4a9771362caaae7d2b39465c2,523.9026412963867
3b08ec5615162eeef39ddf97c305601f8d6be53c,590.3679733276367
dd8bf6ed8a7291b0bac35478a7d4812939478898,565.5603790283203
298c9c61c87385c00c8eaa4192d153a8d059e411,437.4690399169922
df79eec536e5028c8774e72b5ed0ea72ee8f63b5,-18.90674591064453
64449fe7c928f02f796c5b0d527c681b537f7859,435.10172271728516
bfaa66d24544cca4105e4364d9228bb8dc61c14a,-11.821014404296875
62d6fdccdcae41351a63bcd346eb65178c0481f1,202.3277587890625
5b4105ad5fc607cdcd25108cdb499ec0c7f7cd5c,518.8452072143555
f0d08da594cee151c351acda8e05cedb7aa8f2e6,537.0636672973633
cd2030092aacaa9580845fc92189ad3bc1a88129,429.2540588378906
1372e1ae0bd729de3f59baae76f62b02b73b21ac,493.4739074707031
3a74629fd3af085f644ada2fd31359de263dc95d,442.2830276489258
c5c4d066740c70017879a186e3df0b148edb1785,437.8884582519531
93622845055ef268067ee6964763aff9683e8360,417.64170837402344
5201a5f9e394334dc5fd4a496f8f50e6208d19e7,434.9216995239258
7e760b93b2a189673c81aff7015aca45b4f50f3e,456.9586868286133
eaa1a34e13b8a09212e41da38d9aeb156cdb67ec,-13.580490112304688
e4e972daa04fa516a7faddc8f3a9051fa1a3ef73,449.60301971435547
04013eb3b9f5e047e3c384cbc124d6be434890c1,425.3882064819336
da0d4b43fd0c5896ab67944d72aa269aa842668e,592.1843719482422
27b0ea08fbfdf0ab929e8910fb53de7f2d38e027,492.26246643066406
bf751d79db8096cf876ac75002003bf2a7da2035,455.81321716308594
6e85f5878fde0da41bcbdeb1050e561c334bc31f,-8.9661865234375
726af52ecc5309864376cfbb79843e4d9bc67eb0,539.5925674438477
cdad5bfc0354572880fa799d9a0af784137de4a0,-17.22986602783203
ab662cdba1df0e1c825e0a4ee853ba1e1cbc93b7,458.25162506103516
9cb5797ed8f7ede425ba307f769774b42460774c,452.5014953613281
ac75c3f733f769455017ffdcf9b4ef75af3f853b,425.54163360595703
8c408798149631973f52a14f363b604349f3425d,582.6918258666992
b2994317d9802cb04c018f57f863aaa6fae7a2b7,-5.174781799316406
0f1c44bdb576aa13a22627c4415521e2a68398e9,-14.782005310058594
b04c28955fd0f07bf69fc01d69aed8d166814b31,402.83489990234375
8526e4bbbef79ed45f772a3cf3f872feca4b2c78,443.2537384033203
fa2603e1077c05493a48a74c6365a8d938b9bb58,444.5220489501953
0432abb93e94758393c78d674c53761c8e7547b2,418.3128662109375
49b0b691c0182295bc83ac4cc9d50a64a5848c0d,521.4803924560547
40e4c903604e672a031abf55a0e9d0be2499e19d,529.9996719360352
954ace12d31d77ef4ea626ea92bdeb925fd6e5ae,527.7944641113281
ae275ec587fa99cbc535a14b099e9a53418ad6f5,598.4500122070312
a40bcb038126e8fcc18613587d349c451b17495e,624.2741622924805
9b19bbaedd6ecaef988bef930c5793119b19dc00,446.23661041259766
62d3a19afc54c1410e6e771ea29b909f8796cdcc,-13.863059997558594
d20057efa140f475a2ab2abe27411b82e8da0e5e,45.5894775390625
96e1a9ae54f3094c2837def24b35651fd65b7683,-12.62371826171875
3d6a4ab1849805f82b0f394f9a4fa437f4b32ac3,428.4332275390625
6be58e40bbd01a8ac4d505fbd0365dd83af28e95,474.04529571533203
f97828327a4314a4678a907d32d289e43235a80f,-20.018875122070312
46ef075a91ce3096159d24ef137e502955a2e92a,459.6886520385742
525cdb6a9a5f67818cf00847195ba88f8fe91978,-8.699882507324219
0fd2ebb2cba41467a2f1f064879e27c14671db11,459.9244689941406
1a4a64788e42e62aebaf976e118e4312f271be20,524.8824615478516
53c0a7d0d86fd533212fc581cf32c5cccadc294a,-12.95294189453125
176bc8dd43cac4ba6a6d6a02ffdff69f551753ea,468.3496856689453
fb888df8e882e6c0d8422fbd16748fe087fba56a,75.84626770019531
6c508375be3ebcb0b6c52551760aebf3b08eeb9a,552.465950012207
268cf78cf0732bf2305b70f7e0d213f9d4426fb9,-8.927284240722656
d920d310fa85f5d607cddd3f366d1fb4901372da,478.02733612060547
362d6b57494e38fdb9d8081c65fcf4c95e1d1bd7,471.7914352416992
15eee3ac96dc71dc59f1b5347631950a6c8fd4cd,-0.6987380981445312
ba01e15e5a2f24d0dd9b724618655a329ad61213,480.50511169433594
dbeac2f05498472ec708163898309999efef03f2,377.02699279785156
31782322f561ad5f596f6ae148c8204fad23705f,-3.390106201171875
bfd9561d59f723b856dbcc1ce674e11bba238a99,-2.91583251953125
f9e9ba7cde4ffc2fe5abfac27bd6d9cb5111ba88,551.7126083374023
8b8e4fa6082f26f5676d2a45314fc89dcdad7076,459.27906799316406
825b9a5eb0d8725082051b41e082aed01dc9be7e,415.9574966430664
67d77c90ad21e26bfc94677547f6910b01dc1d32,447.51709747314453
5f6469e64a6bbc1d2ec35b37e18cb0a1f770776b,-19.201011657714844
74271d115ce6ed32aa2aa834385200a606c62bce,379.75806427001953
6efd349903f7b391b6f920cc76de7b507258a8c9,424.92832946777344
e85ffa10d21d03b9b4e925b5808dde341be4a62e,-10.479804992675781
c0934de7b64b1ea909ce77c97580606e18936874,580.7084045410156
f81906feca10f1eeb5153e9f662a06040dc795c9,532.3634185791016
18aa57fa1865b2c449bcd32f44cec2cfd4d3fb53,466.8630828857422
2ad02e38865830766bb87531dcb154852364eb39,539.7914886474609
e2a2e25e4621145f30dd816bb0524080d0d0fe6e,-17.012977600097656
f986cc713f62755c8e4e47a388f9775fe2f46b40,436.94966888427734
143481c553f2f07d71a7b02d4364cf716eb213c3,539.7102584838867
7c2c0ca131808098924fa3305efe67029c95e527,526.932014465332
862074b9b6dcb5e90476279725b9d0aa991f1e86,417.1450653076172
a5873b09206a34e65ff84c5d12d27998701220b4,357.75508880615234
cc57d8d2de26ada1e07617bd66f8fd3f61f8b1ba,446.27210235595703
cd532929efcd6be773ba62fc83c631a77eb24e94,610.798454284668
64a70bc39c408304ecb8e572765315a3896ff833,440.98975372314453
5573caf7f47589820461e64565f85c11bf9f122b,439.82763671875
3d53dc66f180761ba5e2d28a300c8ef057d9ea7c,542.5291976928711
e7f989fad23aa525007003e7d1382ae56c9947f5,520.1712799072266
44b8f6f734d554fec0da2e60da8d27868798c802,469.7476577758789
ae0ce3518210a23804d30a83c92f5c2da6fe1382,-8.548561096191406
34d6082a74330b3f5bc565fc573674afaa03f661,676.4259262084961
d25c087f96c3997d6328b953d4a710d27ef5838a,521.623161315918
0e916480daf872f3cfd63c9decda513616804b6a,-17.009323120117188
0aaabaee1a7130f1a6522f42e2cef0aaa3aa868c,-6.324180603027344
1fc2ba4ee56a9fbd8fe1aaebbd17687e789e56ba,504.3139877319336
e447d3f2d58677fd267d7a03f501ef642a1d4e06,407.03871154785156
fbe1950b1a096572f21ea11345473fefcba6c84c,438.8916473388672
e4dd5ac3ce6b422fba0210f939d5a23dbe4abd4d,-3.3836746215820312
c2254381cb8e8019e54099ee35eeb5fe7216f9a0,489.9949493408203
e34e38ff42f2e49861b2ba1efdf8c5f107f05fb3,-7.1676025390625
48bb95f95bf1597bd67366fb50610ada3df98863,444.09590911865234
51ae593280f360e68b5400abcbb0d37f1ecade71,672.6051254272461
beda1ea661a72dd2f6014bc2103b0e3fdbf9cc12,3.3903961181640625
d306f972ccb66cdd4b336af47af14e1bf8240cec,-17.111663818359375
8a1a696322f3f7e0861982fbca06cdbb039832d9,-13.069419860839844
6058199e6bda1e0af51a1186b65ff76d4fe4035c,515.5914688110352
9ce7d4b53bf2eb3cad027dafeb62d9de6632a2c3,464.00853729248047
31a4df5d818242efa0d50309c9bd5e503d3811fe,444.1649398803711
89c71043264315c4e0eea0f8775363a12dc82061,389.0793685913086
81d76646552b14b85adb5d258e5a135fd7ddb86a,486.76932525634766
33de6b4f2bd10a91eb624b8d76424b8264d29a8d,-5.553489685058594
b63eff83ebc02e1bc7a73477edda3b76a05571b6,-9.880699157714844
c4a3b96cff4393b06246604527f1a558ad8b66b3,536.3994827270508
dc284de80ad0db4a78bee253f995f0920e340cfa,1.9287185668945312
45eab0d008b4971810ca4b2d7b735916d9991a9a,610.1307907104492
982fd0566d5924b506fe1477fda3513984c4c702,581.9629287719727
071406b9fa1692facfb35f7a9ce5106eae4ef6d1,499.3486099243164
4edfc1f4a0e7eb1d527d38c7bb3d3dddf6236042,422.02679443359375
dd6b231790b9a80f5d1d6ee8aa5796249f008d50,0.39455413818359375
8cadd025151167286941b7d4f113e0335e046bbb,549.7638168334961
412696b14eed4da0a81260862fbe1855d8fc75a1,2.4059295654296875
6629196865947bb489338e3fa1c9f0e56614ee72,483.23558044433594
b11e9bf8d068464d8d1ecef81cad5c24a3dd1d44,373.69579315185547
bff7d200b32aa005540af908fb325a46ca9bb742,438.9440612792969
22a2734a900eec40dd32ef379894cfafe40c63c6,-9.980155944824219
edfe4f7961749b29d0bcb06933f1a8710846e116,53.65435791015625
5d42040f9935aff1dabc32c4f5a578148138e1af,445.84996795654297
bd01964e27b0e530ca458b382b07493aeb48a2ef,419.9595947265625
6588cdc7aef843b1775104bc38017bb3f808c7bc,443.8604507446289
8f355ce069b6da0b9a1f6890136dc7d7e1b00c44,552.3745498657227
1d705b7b461dfd626645d5df319ab733c1c1ca73,498.15992736816406
106b58912414f794e754883865bf6e4cf68adfbc,500.91089630126953
308f5a51e95317261a7d66fa83feaf3504542cbe,53.76299285888672
973c923e39db780e329a64c6049dc85d9be17978,413.04821014404297
19dd82f8d74cf3f076d24e9985dae14d95a9318a,53.838470458984375
0f5367ce6b0a0245b9a7d75b6e2321a092f2596c,461.3994674682617
7f9879b40a268318e2a969e73156aa9df7a48c13,532.6953964233398
3060b85e8d3e20b11f4391e64c6f916cede388c5,-17.31079864501953
866d7784ed1380003929da44f965aef9339702f9,517.9310989379883
1b360e9099f37b95fd6fcf5fbcae9040dd2ec08c,446.0767822265625
032ef02de121b7ab5f2ee4ffab719f464050f862,-13.20745849609375
68040110ffe6ecacbbff5e21086c8c416132a22c,-3.6102371215820312
f66562b958e6349449b87fea0a01fab214f6ec8b,383.7720947265625
beefc7a89a2d9882e5983d80e356f8b7c23994f7,491.77242279052734
82d7709a8445664e93038482fbfee478e8a40273,530.6377410888672
e3929d32c498f8e45ae326017cf7c60308880d94,541.6808319091797
9da35674034a0a1373298436fdfb2f1d840a6da2,462.6557388305664
6d980e58439452168c46e569c5671e7820d0800b,-6.77362060546875
0c48aad5141a6d61b2669d5c06360ecb9e8cba72,457.07908630371094
2f8e05c2d702db25093589b14295ab88abf009e0,10.567466735839844
407861b22074fd4b864404e8ef0942947c9ec7d7,-25.39954376220703
d426e04457c4fc8b4068a7da6805a7ab8e07224d,436.1210403442383
70aa6679bdb9627324f6626534a7709cdcbdb0f8,-4.3978271484375
f5c04dc290d6706af8214800e25be19129dc9f7b,410.50242614746094
cd20ace0b8fb57cecb028764042f1c7851d39507,437.5296096801758
eb5f0ef501357740c2ac626bf1ce233475aa47af,467.88680267333984
0c64cd60003cdf47cf40d2f0ecd0a858eda864bf,-8.387046813964844
383f9cdf1c3d46a2cd312345792cf74f15e4b746,507.84120178222656
c31fd3dfea200ab6d0b9c0cebad46b71a75bd0f8,29.16973876953125
fe23ba819708fa369addcf9e6dcc7657cab3a96a,454.31639862060547
ff9b660a4b5cec9244456ee346b17eaa0e891c5c,564.3712615966797
c4e415962974bee4963519523194e05c3638dd39,34.78582763671875
d50835b7ccba559c85daac789b52a4dd31e98eb9,43.00037384033203
b0e8139fa43e8c764878dcd69f3548d74353d838,450.8687057495117
e023d054a9a69d221946660afd3b8cabfcd05230,-4.610008239746094
9284a89fdbdd88fe9877dad42e9984e7e2484e20,447.88700103759766
f4c4cee74ce9ede036564ef9b80aba39c768e126,429.29176330566406
b1b16d232ac65293996ef45fcac75a0fca3e7325,26.219688415527344
b8fb9eb73a9f599896d49678bdab39e07479b2ba,407.7565612792969
c04b0546f83b9eb90d11ca7597181b9ef956a80a,2.09234619140625
bee771ff249f080561ad1b67c3a0050a3ab89b32,476.0466003417969
b1cb99c8b63b442384c0af490ca27366e5a91489,-12.158370971679688
809ec35d37a181001a42e6340709505e78a2c577,408.97984313964844
